date,country,city,value,level
2020-02-18,IN,Jaipur,121,Bad Quality
2020-02-18,IN,Chandigarh,148,Bad Quality
2020-02-18,IN,Gandhinagar,143,Bad Quality
2020-02-18,IN,Thrissur,39,Good Quality
2020-02-18,IN,Thiruvananthapuram,109,Bad Quality
2020-02-18,IN,Nagpur,77,Good Quality
2020-02-18,IN,Chennai,99,Good Quality
2020-02-18,IN,New Delhi,184,Bad Quality
2020-02-18,IN,Bhopal,112,Bad Quality
2020-02-18,IN,Mumbai,168,Bad Quality
2020-02-18,IN,Lucknow,164,Bad Quality
2020-02-18,IN,Hyderabad,116,Bad Quality
2020-02-18,IN,Visakhapatnam,101,Bad Quality
2020-02-18,IN,Patna,161,Bad Quality
2020-02-18,IN,Kolkata,168,Bad Quality
2020-02-18,IN,Shillong,171,Bad Quality
2020-02-19,IN,Chennai,99,Good Quality
2020-02-19,IN,Mumbai,168,Bad Quality
2020-02-19,IN,Bengaluru,119,Bad Quality
2020-02-19,IN,New Delhi,180,Bad Quality
2020-02-19,IN,Nagpur,82,Good Quality
2020-02-19,IN,Thiruvananthapuram,98,Good Quality
2020-02-19,IN,Kolkata,163,Bad Quality
2020-02-19,IN,Thrissur,38,Good Quality
2020-02-19,IN,Lucknow,169,Bad Quality
2020-02-19,IN,Visakhapatnam,127,Bad Quality
2020-02-19,IN,Bhopal,107,Bad Quality
2020-02-19,IN,Gandhinagar,162,Bad Quality
2020-02-19,IN,Patna,164,Bad Quality
2020-02-19,IN,Mysore,82,Good Quality
2020-02-19,IN,Shillong,166,Bad Quality
2020-02-19,IN,Hyderabad,125,Bad Quality
2020-02-19,IN,Jaipur,125,Bad Quality
2020-02-19,IN,Chandigarh,157,Bad Quality
2020-02-20,IN,Hyderabad,127,Bad Quality
2020-02-20,IN,Shillong,171,Bad Quality
2020-02-20,IN,Nagpur,105,Bad Quality
2020-02-20,IN,Thiruvananthapuram,125,Bad Quality
2020-02-20,IN,Bengaluru,124,Bad Quality
2020-02-20,IN,Mumbai,153,Bad Quality
2020-02-20,IN,Kolkata,151,Bad Quality
2020-02-20,IN,Lucknow,176,Bad Quality
2020-02-20,IN,New Delhi,179,Bad Quality
2020-02-20,IN,Jaipur,119,Bad Quality
2020-02-20,IN,Gandhinagar,162,Bad Quality
2020-02-20,IN,Thrissur,14,Good Quality
2020-02-20,IN,Chennai,89,Good Quality
2020-02-20,IN,Chandigarh,148,Bad Quality
2020-02-20,IN,Bhopal,122,Bad Quality
2020-02-20,IN,Visakhapatnam,105,Bad Quality
2020-02-20,IN,Patna,173,Bad Quality
2020-02-20,IN,Mysore,74,Good Quality
2020-02-21,IN,Chandigarh,67,Good Quality
2020-02-21,IN,Bengaluru,89,Good Quality
2020-02-21,IN,Hyderabad,103,Bad Quality
2020-02-21,IN,Mysore,73,Good Quality
2020-02-21,IN,Shillong,160,Bad Quality
2020-02-21,IN,Jaipur,151,Bad Quality
2020-02-21,IN,Kolkata,163,Bad Quality
2020-02-21,IN,Bhopal,111,Bad Quality
2020-02-21,IN,Gandhinagar,134,Bad Quality
2020-02-21,IN,Visakhapatnam,86,Good Quality
2020-02-21,IN,Thiruvananthapuram,93,Good Quality
2020-02-21,IN,Lucknow,157,Bad Quality
2020-02-21,IN,Mumbai,115,Bad Quality
2020-02-21,IN,Chennai,88,Good Quality
2020-02-21,IN,Patna,173,Bad Quality
2020-02-21,IN,New Delhi,104,Bad Quality
2020-02-21,IN,Nagpur,107,Bad Quality
2020-02-22,IN,Hyderabad,87,Good Quality
2020-02-22,IN,Shillong,187,Bad Quality
2020-02-22,IN,Lucknow,103,Bad Quality
2020-02-22,IN,Patna,153,Bad Quality
2020-02-22,IN,Visakhapatnam,94,Good Quality
2020-02-22,IN,Kolkata,174,Bad Quality
2020-02-22,IN,Mumbai,160,Bad Quality
2020-02-22,IN,New Delhi,151,Bad Quality
2020-02-22,IN,Bengaluru,89,Good Quality
2020-02-22,IN,Chennai,85,Good Quality
2020-02-22,IN,Mysore,68,Good Quality
2020-02-22,IN,Nagpur,89,Good Quality
2020-02-22,IN,Thiruvananthapuram,112,Bad Quality
2020-02-22,IN,Bhopal,124,Bad Quality
2020-02-22,IN,Gandhinagar,110,Bad Quality
2020-02-22,IN,Jaipur,116,Bad Quality
2020-02-22,IN,Chandigarh,97,Good Quality
2020-02-23,IN,Kolkata,167,Bad Quality
2020-02-23,IN,Hyderabad,81,Good Quality
2020-02-23,IN,Thiruvananthapuram,60,Good Quality
2020-02-23,IN,Shillong,183,Bad Quality
2020-02-23,IN,Bengaluru,99,Good Quality
2020-02-23,IN,New Delhi,162,Bad Quality
2020-02-23,IN,Chennai,84,Good Quality
2020-02-23,IN,Visakhapatnam,104,Bad Quality
2020-02-23,IN,Mysore,57,Good Quality
2020-02-23,IN,Lucknow,171,Bad Quality
2020-02-23,IN,Nagpur,92,Good Quality
2020-02-23,IN,Gandhinagar,136,Bad Quality
2020-02-23,IN,Mumbai,162,Bad Quality
2020-02-23,IN,Patna,156,Bad Quality
2020-02-23,IN,Jaipur,121,Bad Quality
2020-02-23,IN,Bhopal,147,Bad Quality
2020-02-23,IN,Chandigarh,98,Good Quality
2020-02-24,IN,Jaipur,111,Bad Quality
2020-02-24,IN,Visakhapatnam,113,Bad Quality
2020-02-24,IN,Mumbai,168,Bad Quality
2020-02-24,IN,Bhopal,149,Bad Quality
2020-02-24,IN,Thiruvananthapuram,73,Good Quality
2020-02-24,IN,Patna,111,Bad Quality
2020-02-24,IN,Chandigarh,89,Good Quality
2020-02-24,IN,Nagpur,99,Good Quality
2020-02-24,IN,Gandhinagar,152,Bad Quality
2020-02-24,IN,Lucknow,170,Bad Quality
2020-02-24,IN,Mysore,62,Good Quality
2020-02-24,IN,Chennai,87,Good Quality
2020-02-24,IN,New Delhi,153,Bad Quality
2020-02-24,IN,Kolkata,178,Bad Quality
2020-02-24,IN,Bengaluru,93,Good Quality
2020-02-24,IN,Shillong,153,Bad Quality
2020-02-24,IN,Hyderabad,95,Good Quality
2020-02-25,IN,Hyderabad,109,Bad Quality
2020-02-25,IN,Shillong,100,Bad Quality
2020-02-25,IN,Kolkata,155,Bad Quality
2020-02-25,IN,Lucknow,112,Bad Quality
2020-02-25,IN,New Delhi,183,Bad Quality
2020-02-25,IN,Visakhapatnam,89,Good Quality
2020-02-25,IN,Bhopal,99,Good Quality
2020-02-25,IN,Mumbai,116,Bad Quality
2020-02-25,IN,Chennai,87,Good Quality
2020-02-25,IN,Mysore,74,Good Quality
2020-02-25,IN,Thiruvananthapuram,76,Good Quality
2020-02-25,IN,Bengaluru,108,Bad Quality
2020-02-25,IN,Jaipur,134,Bad Quality
2020-02-25,IN,Nagpur,94,Good Quality
2020-02-25,IN,Chandigarh,113,Bad Quality
2020-02-25,IN,Patna,110,Bad Quality
2020-02-25,IN,Gandhinagar,159,Bad Quality
2020-02-26,IN,Thiruvananthapuram,78,Good Quality
2020-02-26,IN,Nagpur,74,Good Quality
2020-02-26,IN,Thrissur,52,Good Quality
2020-02-26,IN,Chennai,105,Bad Quality
2020-02-26,IN,New Delhi,183,Bad Quality
2020-02-26,IN,Hyderabad,138,Bad Quality
2020-02-26,IN,Mysore,65,Good Quality
2020-02-26,IN,Shillong,76,Good Quality
2020-02-26,IN,Gandhinagar,164,Bad Quality
2020-02-26,IN,Mumbai,116,Bad Quality
2020-02-26,IN,Lucknow,111,Bad Quality
2020-02-26,IN,Bengaluru,96,Good Quality
2020-02-26,IN,Patna,107,Bad Quality
2020-02-26,IN,Bhopal,132,Bad Quality
2020-02-26,IN,Visakhapatnam,108,Bad Quality
2020-02-26,IN,Chandigarh,129,Bad Quality
2020-02-26,IN,Jaipur,120,Bad Quality
2020-02-26,IN,Kolkata,113,Bad Quality
2020-02-27,IN,Jaipur,125,Bad Quality
2020-02-27,IN,New Delhi,172,Bad Quality
2020-02-27,IN,Mumbai,151,Bad Quality
2020-02-27,IN,Thrissur,35,Good Quality
2020-02-27,IN,Chandigarh,164,Bad Quality
2020-02-27,IN,Bhopal,122,Bad Quality
2020-02-27,IN,Visakhapatnam,87,Good Quality
2020-02-27,IN,Lucknow,135,Bad Quality
2020-02-27,IN,Mysore,69,Good Quality
2020-02-27,IN,Hyderabad,105,Bad Quality
2020-02-27,IN,Nagpur,103,Bad Quality
2020-02-27,IN,Patna,133,Bad Quality
2020-02-27,IN,Bengaluru,107,Bad Quality
2020-02-27,IN,Kolkata,117,Bad Quality
2020-02-27,IN,Chennai,97,Good Quality
2020-02-27,IN,Thiruvananthapuram,86,Good Quality
2020-02-27,IN,Gandhinagar,165,Bad Quality
2020-02-27,IN,Shillong,73,Good Quality
2020-02-28,IN,Lucknow,153,Bad Quality
2020-02-28,IN,Bengaluru,112,Bad Quality
2020-02-28,IN,Mysore,67,Good Quality
2020-02-28,IN,Hyderabad,114,Bad Quality
2020-02-28,IN,Patna,159,Bad Quality
2020-02-28,IN,Visakhapatnam,115,Bad Quality
2020-02-28,IN,Bhopal,122,Bad Quality
2020-02-28,IN,Thiruvananthapuram,101,Bad Quality
2020-02-28,IN,Nagpur,120,Bad Quality
2020-02-28,IN,Chennai,82,Good Quality
2020-02-28,IN,Chandigarh,155,Bad Quality
2020-02-28,IN,Kolkata,158,Bad Quality
2020-02-28,IN,Shillong,68,Good Quality
2020-02-28,IN,Jaipur,125,Bad Quality
2020-02-28,IN,Gandhinagar,160,Bad Quality
2020-02-28,IN,New Delhi,165,Bad Quality
2020-02-28,IN,Mumbai,163,Bad Quality
2020-02-29,IN,Kolkata,157,Bad Quality
2020-02-29,IN,Jaipur,123,Bad Quality
2020-02-29,IN,Patna,164,Bad Quality
2020-02-29,IN,Bhopal,137,Bad Quality
2020-02-29,IN,Visakhapatnam,108,Bad Quality
2020-02-29,IN,New Delhi,154,Bad Quality
2020-02-29,IN,Bengaluru,122,Bad Quality
2020-02-29,IN,Shillong,105,Bad Quality
2020-02-29,IN,Mumbai,155,Bad Quality
2020-02-29,IN,Hyderabad,112,Bad Quality
2020-02-29,IN,Thrissur,25,Good Quality
2020-02-29,IN,Chandigarh,85,Good Quality
2020-02-29,IN,Thiruvananthapuram,82,Good Quality
2020-02-29,IN,Lucknow,158,Bad Quality
2020-02-29,IN,Chennai,102,Bad Quality
2020-02-29,IN,Gandhinagar,151,Bad Quality
2020-02-29,IN,Nagpur,100,Bad Quality
2020-02-29,IN,Mysore,85,Good Quality
2020-03-01,IN,Kolkata,106,Bad Quality
2020-03-01,IN,Thrissur,45,Good Quality
2020-03-01,IN,Jaipur,123,Bad Quality
2020-03-01,IN,Thiruvananthapuram,104,Bad Quality
2020-03-01,IN,Chennai,72,Good Quality
2020-03-01,IN,Patna,174,Bad Quality
2020-03-01,IN,Bengaluru,80,Good Quality
2020-03-01,IN,Gandhinagar,155,Bad Quality
2020-03-01,IN,Shillong,107,Bad Quality
2020-03-01,IN,Chandigarh,158,Bad Quality
2020-03-01,IN,Nagpur,120,Bad Quality
2020-03-01,IN,Bhopal,154,Bad Quality
2020-03-01,IN,Thrissur,45,Good Quality
2020-03-01,IN,New Delhi,251,Bad Quality
2020-03-01,IN,Hyderabad,95,Good Quality
2020-03-01,IN,Chandigarh,158,Bad Quality
2020-03-01,IN,Kolkata,106,Bad Quality
2020-03-01,IN,Shillong,107,Bad Quality
2020-03-01,IN,Chennai,72,Good Quality
2020-03-01,IN,Gandhinagar,155,Bad Quality
2020-03-01,IN,Mysore,92,Good Quality
2020-03-01,IN,Lucknow,182,Bad Quality
2020-03-01,IN,Nagpur,120,Bad Quality
2020-03-01,IN,Bengaluru,80,Good Quality
2020-03-01,IN,Thiruvananthapuram,104,Bad Quality
2020-03-01,IN,Visakhapatnam,145,Bad Quality
2020-03-01,IN,Patna,174,Bad Quality
2020-03-01,IN,Mumbai,170,Bad Quality
2020-03-01,IN,Jaipur,123,Bad Quality
2020-03-01,IN,Bhopal,154,Bad Quality
2020-03-01,IN,Visakhapatnam,145,Bad Quality
2020-03-01,IN,Mumbai,170,Bad Quality
2020-03-01,IN,New Delhi,251,Bad Quality
2020-03-01,IN,Lucknow,182,Bad Quality
2020-03-01,IN,Hyderabad,95,Good Quality
2020-03-01,IN,Mysore,92,Good Quality
2020-03-02,IN,Patna,157,Bad Quality
2020-03-02,IN,Thrissur,21,Good Quality
2020-03-02,IN,Hyderabad,99,Good Quality
2020-03-02,IN,Lucknow,178,Bad Quality
2020-03-02,IN,Jaipur,109,Bad Quality
2020-03-02,IN,Chandigarh,156,Bad Quality
2020-03-02,IN,Bhopal,96,Good Quality
2020-03-02,IN,Visakhapatnam,110,Bad Quality
2020-03-02,IN,Mysore,84,Good Quality
2020-03-02,IN,Chennai,85,Good Quality
2020-03-02,IN,Nagpur,151,Bad Quality
2020-03-02,IN,Gandhinagar,131,Bad Quality
2020-03-02,IN,Mumbai,161,Bad Quality
2020-03-02,IN,New Delhi,203,Bad Quality
2020-03-02,IN,Thiruvananthapuram,91,Good Quality
2020-03-02,IN,Shillong,162,Bad Quality
2020-03-02,IN,Bengaluru,91,Good Quality
2020-03-02,IN,Kolkata,149,Bad Quality
2020-03-03,IN,Patna,169,Bad Quality
2020-03-03,IN,Thiruvananthapuram,79,Good Quality
2020-03-03,IN,Bengaluru,164,Bad Quality
2020-03-03,IN,Chennai,104,Bad Quality
2020-03-03,IN,Mumbai,118,Bad Quality
2020-03-03,IN,Visakhapatnam,159,Bad Quality
2020-03-03,IN,Kolkata,155,Bad Quality
2020-03-03,IN,Shillong,102,Bad Quality
2020-03-03,IN,Jaipur,134,Bad Quality
2020-03-03,IN,Mysore,87,Good Quality
2020-03-03,IN,Nagpur,112,Bad Quality
2020-03-03,IN,Lucknow,165,Bad Quality
2020-03-03,IN,Bhopal,127,Bad Quality
2020-03-03,IN,Gandhinagar,154,Bad Quality
2020-03-03,IN,New Delhi,153,Bad Quality
2020-03-03,IN,Thrissur,36,Good Quality
2020-03-03,IN,Hyderabad,139,Bad Quality
2020-03-03,IN,Chandigarh,109,Bad Quality
2020-03-04,IN,Patna,88,Good Quality
2020-03-04,IN,Jaipur,63,Good Quality
2020-03-04,IN,Mumbai,87,Good Quality
2020-03-04,IN,Visakhapatnam,90,Good Quality
2020-03-04,IN,Bengaluru,94,Good Quality
2020-03-04,IN,Thiruvananthapuram,80,Good Quality
2020-03-04,IN,Kolkata,107,Bad Quality
2020-03-04,IN,Shillong,121,Bad Quality
2020-03-04,IN,New Delhi,68,Good Quality
2020-03-04,IN,Thrissur,63,Good Quality
2020-03-04,IN,Chandigarh,55,Good Quality
2020-03-04,IN,Hyderabad,105,Bad Quality
2020-03-04,IN,Gandhinagar,80,Good Quality
2020-03-04,IN,Chennai,73,Good Quality
2020-03-04,IN,Bhopal,53,Good Quality
2020-03-04,IN,Nagpur,77,Good Quality
2020-03-04,IN,Lucknow,89,Good Quality
2020-03-04,IN,Patna,88,Good Quality
2020-03-04,IN,Jaipur,63,Good Quality
2020-03-04,IN,Thiruvananthapuram,80,Good Quality
2020-03-04,IN,Lucknow,89,Good Quality
2020-03-04,IN,Nagpur,77,Good Quality
2020-03-04,IN,Gandhinagar,80,Good Quality
2020-03-04,IN,Chennai,73,Good Quality
2020-03-04,IN,Mumbai,87,Good Quality
2020-03-04,IN,New Delhi,68,Good Quality
2020-03-04,IN,Hyderabad,105,Bad Quality
2020-03-04,IN,Thrissur,63,Good Quality
2020-03-04,IN,Bhopal,53,Good Quality
2020-03-04,IN,Visakhapatnam,90,Good Quality
2020-03-04,IN,Chandigarh,55,Good Quality
2020-03-04,IN,Bengaluru,94,Good Quality
2020-03-04,IN,Shillong,121,Bad Quality
2020-03-04,IN,Kolkata,107,Bad Quality
2020-03-05,IN,Gandhinagar,75,Good Quality
2020-03-05,IN,Chennai,48,Good Quality
2020-03-05,IN,Kolkata,65,Good Quality
2020-03-05,IN,Nagpur,83,Good Quality
2020-03-05,IN,Bhopal,69,Good Quality
2020-03-05,IN,Lucknow,109,Bad Quality
2020-03-05,IN,Patna,84,Good Quality
2020-03-05,IN,Bengaluru,75,Good Quality
2020-03-05,IN,Thiruvananthapuram,68,Good Quality
2020-03-05,IN,Shillong,53,Good Quality
2020-03-05,IN,Mysore,58,Good Quality
2020-03-05,IN,Jaipur,98,Good Quality
2020-03-05,IN,Mumbai,45,Good Quality
2020-03-05,IN,Visakhapatnam,61,Good Quality
2020-03-05,IN,Hyderabad,94,Good Quality
2020-03-05,IN,Chandigarh,77,Good Quality
2020-03-05,IN,Thrissur,66,Good Quality
2020-03-05,IN,New Delhi,95,Good Quality
2020-03-06,IN,Bengaluru,32,Good Quality
2020-03-06,IN,Thiruvananthapuram,23,Good Quality
2020-03-06,IN,Shillong,59,Good Quality
2020-03-06,IN,Kolkata,56,Good Quality
2020-03-06,IN,Gandhinagar,102,Bad Quality
2020-03-06,IN,Hyderabad,41,Good Quality
2020-03-06,IN,Thrissur,33,Good Quality
2020-03-06,IN,New Delhi,132,Bad Quality
2020-03-06,IN,Bhopal,59,Good Quality
2020-03-06,IN,Nagpur,46,Good Quality
2020-03-06,IN,Chandigarh,83,Good Quality
2020-03-06,IN,Lucknow,152,Bad Quality
2020-03-06,IN,Mumbai,25,Good Quality
2020-03-06,IN,Jaipur,85,Good Quality
2020-03-06,IN,Patna,96,Good Quality
2020-03-06,IN,Chennai,46,Good Quality
2020-03-06,IN,Visakhapatnam,67,Good Quality
2020-03-06,IN,Mysore,18,Good Quality
2020-03-07,IN,Chennai,38,Good Quality
2020-03-07,IN,Chennai,38,Good Quality
2020-03-07,IN,Mysore,35,Good Quality
2020-03-07,IN,Lucknow,152,Bad Quality
2020-03-07,IN,Nagpur,57,Good Quality
2020-03-07,IN,Nagpur,57,Good Quality
2020-03-07,IN,Gandhinagar,89,Good Quality
2020-03-07,IN,Lucknow,152,Bad Quality
2020-03-07,IN,Kolkata,40,Good Quality
2020-03-07,IN,Shillong,57,Good Quality
2020-03-07,IN,Bengaluru,52,Good Quality
2020-03-07,IN,Mysore,35,Good Quality
2020-03-07,IN,Jaipur,118,Bad Quality
2020-03-07,IN,Mumbai,20,Good Quality
2020-03-07,IN,Patna,86,Good Quality
2020-03-07,IN,Visakhapatnam,73,Good Quality
2020-03-07,IN,Visakhapatnam,73,Good Quality
2020-03-07,IN,Gandhinagar,89,Good Quality
2020-03-07,IN,Thiruvananthapuram,62,Good Quality
2020-03-07,IN,Chandigarh,150,Bad Quality
2020-03-07,IN,Hyderabad,40,Good Quality
2020-03-07,IN,Kolkata,40,Good Quality
2020-03-07,IN,Patna,86,Good Quality
2020-03-07,IN,Shillong,57,Good Quality
2020-03-07,IN,Bengaluru,52,Good Quality
2020-03-07,IN,Thrissur,33,Good Quality
2020-03-07,IN,New Delhi,157,Bad Quality
2020-03-07,IN,Mumbai,20,Good Quality
2020-03-07,IN,Thiruvananthapuram,62,Good Quality
2020-03-07,IN,Thrissur,33,Good Quality
2020-03-07,IN,Chandigarh,150,Bad Quality
2020-03-07,IN,Hyderabad,40,Good Quality
2020-03-07,IN,Bhopal,61,Good Quality
2020-03-07,IN,Jaipur,118,Bad Quality
2020-03-07,IN,New Delhi,157,Bad Quality
2020-03-07,IN,Bhopal,61,Good Quality
2020-03-08,IN,Shillong,60,Good Quality
2020-03-08,IN,Chennai,57,Good Quality
2020-03-08,IN,New Delhi,65,Good Quality
2020-03-08,IN,Bengaluru,58,Good Quality
2020-03-08,IN,Thrissur,22,Good Quality
2020-03-08,IN,Thiruvananthapuram,65,Good Quality
2020-03-08,IN,Visakhapatnam,69,Good Quality
2020-03-08,IN,Jaipur,78,Good Quality
2020-03-08,IN,Bhopal,57,Good Quality
2020-03-08,IN,Lucknow,73,Good Quality
2020-03-08,IN,Nagpur,22,Good Quality
2020-03-08,IN,Mumbai,24,Good Quality
2020-03-08,IN,Kolkata,111,Bad Quality
2020-03-08,IN,Gandhinagar,63,Good Quality
2020-03-08,IN,Patna,107,Bad Quality
2020-03-08,IN,Hyderabad,41,Good Quality
2020-03-08,IN,Chandigarh,98,Good Quality
2020-03-09,IN,Chandigarh,79,Good Quality
2020-03-09,IN,Mumbai,63,Good Quality
2020-03-09,IN,Jaipur,92,Good Quality
2020-03-09,IN,Bhopal,65,Good Quality
2020-03-09,IN,Shillong,51,Good Quality
2020-03-09,IN,New Delhi,91,Good Quality
2020-03-09,IN,Thrissur,17,Good Quality
2020-03-09,IN,Bengaluru,70,Good Quality
2020-03-09,IN,Patna,87,Good Quality
2020-03-09,IN,Hyderabad,83,Good Quality
2020-03-09,IN,Thiruvananthapuram,51,Good Quality
2020-03-09,IN,Visakhapatnam,86,Good Quality
2020-03-09,IN,Gandhinagar,120,Bad Quality
2020-03-09,IN,Kolkata,54,Good Quality
2020-03-09,IN,Mysore,45,Good Quality
2020-03-09,IN,Lucknow,120,Bad Quality
2020-03-09,IN,Chennai,87,Good Quality
2020-03-10,IN,Thiruvananthapuram,71,Good Quality
2020-03-10,IN,New Delhi,164,Bad Quality
2020-03-10,IN,Hyderabad,109,Bad Quality
2020-03-10,IN,Thrissur,34,Good Quality
2020-03-10,IN,Shillong,72,Good Quality
2020-03-10,IN,Kolkata,57,Good Quality
2020-03-10,IN,Bengaluru,70,Good Quality
2020-03-10,IN,Mumbai,114,Bad Quality
2020-03-10,IN,Nagpur,98,Good Quality
2020-03-10,IN,Jaipur,92,Good Quality
2020-03-10,IN,Gandhinagar,106,Bad Quality
2020-03-10,IN,Shillong,72,Good Quality
2020-03-10,IN,Bengaluru,70,Good Quality
2020-03-10,IN,Bhopal,99,Good Quality
2020-03-10,IN,Kolkata,57,Good Quality
2020-03-10,IN,Mysore,52,Good Quality
2020-03-10,IN,Lucknow,173,Bad Quality
2020-03-10,IN,Visakhapatnam,154,Bad Quality
2020-03-10,IN,New Delhi,164,Bad Quality
2020-03-10,IN,Gandhinagar,106,Bad Quality
2020-03-10,IN,Chennai,78,Good Quality
2020-03-10,IN,Bhopal,99,Good Quality
2020-03-10,IN,Chandigarh,148,Bad Quality
2020-03-10,IN,Lucknow,173,Bad Quality
2020-03-10,IN,Thrissur,34,Good Quality
2020-03-10,IN,Nagpur,98,Good Quality
2020-03-10,IN,Patna,110,Bad Quality
2020-03-10,IN,Jaipur,92,Good Quality
2020-03-10,IN,Thiruvananthapuram,71,Good Quality
2020-03-10,IN,Chandigarh,148,Bad Quality
2020-03-10,IN,Visakhapatnam,154,Bad Quality
2020-03-10,IN,Patna,110,Bad Quality
2020-03-10,IN,Hyderabad,109,Bad Quality
2020-03-10,IN,Chennai,78,Good Quality
2020-03-10,IN,Mysore,52,Good Quality
2020-03-10,IN,Mumbai,114,Bad Quality
2020-03-11,IN,Lucknow,206,Bad Quality
2020-03-11,IN,Nagpur,163,Bad Quality
2020-03-11,IN,Chennai,152,Bad Quality
2020-03-11,IN,Gandhinagar,130,Bad Quality
2020-03-11,IN,Hyderabad,164,Bad Quality
2020-03-11,IN,Thrissur,142,Bad Quality
2020-03-11,IN,New Delhi,182,Bad Quality
2020-03-11,IN,Bhopal,156,Bad Quality
2020-03-11,IN,Chandigarh,202,Bad Quality
2020-03-11,IN,Jaipur,137,Bad Quality
2020-03-11,IN,Thiruvananthapuram,132,Bad Quality
2020-03-11,IN,Kolkata,168,Bad Quality
2020-03-11,IN,Mysore,88,Good Quality
2020-03-11,IN,Shillong,76,Good Quality
2020-03-11,IN,Visakhapatnam,139,Bad Quality
2020-03-11,IN,Patna,170,Bad Quality
2020-03-11,IN,Mumbai,167,Bad Quality
2020-03-11,IN,Bengaluru,152,Bad Quality
2020-03-12,IN,Bengaluru,89,Good Quality
2020-03-12,IN,Chandigarh,173,Bad Quality
2020-03-12,IN,Jaipur,160,Bad Quality
2020-03-12,IN,New Delhi,231,Bad Quality
2020-03-12,IN,Thrissur,56,Good Quality
2020-03-12,IN,Thiruvananthapuram,107,Bad Quality
2020-03-12,IN,Hyderabad,161,Bad Quality
2020-03-12,IN,Patna,220,Bad Quality
2020-03-12,IN,Kolkata,201,Bad Quality
2020-03-12,IN,Chennai,53,Good Quality
2020-03-12,IN,Gandhinagar,158,Bad Quality
2020-03-12,IN,Mumbai,159,Bad Quality
2020-03-12,IN,Nagpur,113,Bad Quality
2020-03-12,IN,Bhopal,154,Bad Quality
2020-03-12,IN,Visakhapatnam,156,Bad Quality
2020-03-12,IN,Lucknow,313,Bad Quality
2020-03-12,IN,Shillong,160,Bad Quality
2020-03-13,IN,Hyderabad,79,Good Quality
2020-03-13,IN,Bengaluru,91,Good Quality
2020-03-13,IN,Chandigarh,65,Good Quality
2020-03-13,IN,Kolkata,151,Bad Quality
2020-03-13,IN,Thrissur,56,Good Quality
2020-03-13,IN,Shillong,151,Bad Quality
2020-03-13,IN,New Delhi,153,Bad Quality
2020-03-13,IN,Mysore,64,Good Quality
2020-03-13,IN,Lucknow,104,Bad Quality
2020-03-13,IN,Jaipur,163,Bad Quality
2020-03-13,IN,Patna,151,Bad Quality
2020-03-13,IN,Nagpur,72,Good Quality
2020-03-13,IN,Visakhapatnam,70,Good Quality
2020-03-13,IN,Mumbai,81,Good Quality
2020-03-13,IN,Chennai,90,Good Quality
2020-03-13,IN,Bhopal,67,Good Quality
2020-03-13,IN,Thiruvananthapuram,79,Good Quality
2020-03-13,IN,Gandhinagar,107,Bad Quality
2020-03-14,IN,Patna,86,Good Quality
2020-03-14,IN,Mumbai,97,Good Quality
2020-03-14,IN,Jaipur,151,Bad Quality
2020-03-14,IN,Shillong,154,Bad Quality
2020-03-14,IN,Chandigarh,61,Good Quality
2020-03-14,IN,Chennai,94,Good Quality
2020-03-14,IN,Hyderabad,99,Good Quality
2020-03-14,IN,Bhopal,82,Good Quality
2020-03-14,IN,Lucknow,95,Good Quality
2020-03-14,IN,Thrissur,18,Good Quality
2020-03-14,IN,Visakhapatnam,87,Good Quality
2020-03-14,IN,New Delhi,102,Bad Quality
2020-03-14,IN,Mysore,70,Good Quality
2020-03-14,IN,Thiruvananthapuram,110,Bad Quality
2020-03-14,IN,Bengaluru,86,Good Quality
2020-03-14,IN,Gandhinagar,106,Bad Quality
2020-03-14,IN,Kolkata,123,Bad Quality
2020-03-15,IN,Bengaluru,96,Good Quality
2020-03-15,IN,Hyderabad,86,Good Quality
2020-03-15,IN,Thiruvananthapuram,82,Good Quality
2020-03-15,IN,Kolkata,75,Good Quality
2020-03-15,IN,Gandhinagar,95,Good Quality
2020-03-15,IN,Chennai,86,Good Quality
2020-03-15,IN,Chandigarh,66,Good Quality
2020-03-15,IN,Patna,101,Bad Quality
2020-03-15,IN,Shillong,102,Bad Quality
2020-03-15,IN,Bhopal,80,Good Quality
2020-03-15,IN,Thrissur,48,Good Quality
2020-03-15,IN,Jaipur,112,Bad Quality
2020-03-15,IN,Mumbai,141,Bad Quality
2020-03-15,IN,New Delhi,149,Bad Quality
2020-03-15,IN,Visakhapatnam,77,Good Quality
2020-03-15,IN,Mysore,70,Good Quality
2020-03-15,IN,Lucknow,117,Bad Quality
2020-03-16,IN,Kolkata,150,Bad Quality
2020-03-16,IN,Thiruvananthapuram,95,Good Quality
2020-03-16,IN,Lucknow,127,Bad Quality
2020-03-16,IN,Bhopal,85,Good Quality
2020-03-16,IN,Chandigarh,89,Good Quality
2020-03-16,IN,Nagpur,99,Good Quality
2020-03-16,IN,New Delhi,151,Bad Quality
2020-03-16,IN,Mysore,67,Good Quality
2020-03-16,IN,Bengaluru,77,Good Quality
2020-03-16,IN,Visakhapatnam,116,Bad Quality
2020-03-16,IN,Mumbai,152,Bad Quality
2020-03-16,IN,Shillong,116,Bad Quality
2020-03-16,IN,Jaipur,112,Bad Quality
2020-03-16,IN,Thrissur,52,Good Quality
2020-03-16,IN,Patna,129,Bad Quality
2020-03-16,IN,Chennai,80,Good Quality
